1509932590.77,0.0,0.0,0.0
1509932590.85,0.0,0.0,0.0
1509932590.95,0.0,-0.005,0.0
1509932591.05,0.0,-0.01,0.0
1509932591.15,0.0,-0.015,0.0
1509932591.25,0.0,-0.02,0.0
1509932591.35,0.0,-0.025,0.0
1509932591.45,0.0,-0.03,0.0
1509932591.55,0.0,-0.035,0.0
1509932591.65,0.0,-0.04,0.0
1509932591.75,0.0,-0.045,0.0
1509932591.86,0.0,-0.05,0.0
1509932591.95,0.0,-0.055,0.0
1509932592.05,0.0,-0.06,0.0
1509932592.15,0.0,-0.065,0.0
1509932592.25,0.0,-0.07,0.0
1509932592.35,0.0,-0.075,0.0
1509932592.45,0.0,-0.08,0.0
1509932592.55,0.0,-0.085,0.0
1509932592.65,0.0,-0.09,0.0
1509932592.75,0.0,-0.095,0.0
1509932592.85,0.0,-0.1,0.0
1509932592.95,0.0,-0.105,0.0
1509932593.05,0.0,-0.11,0.0
1509932593.15,0.0,-0.115,0.0
1509932593.25,0.0,-0.12,0.0
1509932593.35,0.0,-0.125,0.0
1509932593.45,0.0,-0.13,0.0
1509932593.55,0.0,-0.135,0.0
1509932593.65,0.0,-0.14,0.0
1509932593.75,0.0,-0.145,0.0
1509932593.85,0.0,-0.15,0.0
1509932593.95,0.0,-0.155,0.0
1509932594.05,0.0,-0.16,0.0
1509932594.15,0.0,-0.165,0.0
1509932594.25,0.0,-0.17,0.0
1509932594.35,0.0,-0.175,0.0
1509932594.45,0.0,-0.18,0.0
1509932594.55,0.0,-0.185,0.0
1509932594.65,0.0,-0.19,0.0
1509932594.75,0.0,-0.195,0.0
1509932594.85,0.0,-0.2,0.0
1509932594.95,0.0,-0.205,0.0
1509932595.05,0.0,-0.21,0.0
1509932595.15,0.0,-0.215,0.0
1509932595.25,0.0,-0.22,0.0
1509932595.35,0.0,-0.225,0.0
1509932595.45,0.0,-0.23,0.0
1509932595.55,0.0104861556223,-0.234475071382,-3.490658504e-05
1509932595.65,0.0213702779035,-0.237880188954,-6.98131700794e-05
1509932595.75,0.0325434708266,-0.240180612564,-0.000104719755119
1509932595.85,0.0438938791637,-0.241352657908,-0.000139626340159
1509932595.95,0.0553078082599,-0.241383940171,-0.000174532925199
1509932596.05,0.0666708628836,-0.24027350451,-0.000209439510239
1509932596.15,0.0695122240283,-0.244387763548,-0.000209439510239
1509932596.25,0.0723535851729,-0.248502022585,-0.000209439510239
1509932596.35,0.0751949463176,-0.252616281623,-0.000209439510239
1509932596.45,0.0780363074622,-0.25673054066,-0.000209439510239
1509932596.55,0.0808776686069,-0.260844799698,-0.000209439510239
1509932596.65,0.0837190297516,-0.264959058735,-0.000209439510239
1509932596.75,0.0865603908962,-0.269073317773,-0.000209439510239
1509932596.85,0.0894017520409,-0.27318757681,-0.000209439510239
1509932596.95,0.0922431131855,-0.277301835847,-0.000209439510239
1509932597.05,0.0950844743302,-0.281416094885,-0.000209439510239
1509932597.15,0.0979258354748,-0.285530353922,-0.000209439510239
1509932597.25,0.100767196619,-0.28964461296,-0.000209439510239
1509932597.35,0.103608557764,-0.293758871997,-0.000209439510239
1509932597.45,0.106449918909,-0.297873131035,-0.000209439510239
1509932597.55,0.109291280053,-0.301987390072,-0.000209439510239
1509932597.65,0.112132641198,-0.30610164911,-0.000209439510239
1509932597.75,0.114974002343,-0.310215908147,-0.000209439510239
1509932597.85,0.117815363487,-0.314330167184,-0.000209439510239
1509932597.95,0.120656724632,-0.318444426222,-0.000209439510239
1509932598.05,0.123498085777,-0.322558685259,-0.000209439510239
1509932598.15,0.126339446921,-0.326672944297,-0.000209439510239
1509932598.25,0.129180808066,-0.330787203334,-0.000209439510239
1509932598.35,0.132022169211,-0.334901462372,-0.000209439510239
1509932598.45,0.134863530355,-0.339015721409,-0.000209439510239
1509932598.55,0.1377048915,-0.343129980446,-0.000209439510239
1509932598.65,0.140546252645,-0.347244239484,-0.000209439510239
1509932598.75,0.143387613789,-0.351358498521,-0.000209439510239
1509932598.85,0.146228974934,-0.355472757559,-0.000209439510239
1509932598.95,0.149070336079,-0.359587016596,-0.000209439510239
1509932599.05,0.151911697223,-0.363701275634,-0.000209439510239
1509932599.15,0.154753058368,-0.367815534671,-0.000209439510239
1509932599.25,0.157594419513,-0.371929793709,-0.000209439510239
1509932599.35,0.160435780657,-0.376044052746,-0.000209439510239
1509932599.45,0.163277141802,-0.380158311783,-0.000209439510239
1509932599.55,0.166118502947,-0.384272570821,-0.000209439510239
1509932599.65,0.168959864091,-0.388386829858,-0.000209439510239
1509932599.75,0.171801225236,-0.392501088896,-0.000209439510239
1509932599.85,0.174642586381,-0.396615347933,-0.000209439510239
1509932599.95,0.177483947525,-0.400729606971,-0.000209439510239
1509932600.05,0.18032530867,-0.404843866008,-0.000209439510239
1509932600.15,0.183166669815,-0.408958125046,-0.000209439510239
1509932600.25,0.186008030959,-0.413072384083,-0.000209439510239
1509932600.35,0.188849392104,-0.41718664312,-0.000209439510239
1509932600.45,0.191690753248,-0.421300902158,-0.000209439510239
1509932600.55,0.194532114393,-0.425415161195,-0.000209439510239
1509932600.65,0.197373475538,-0.429529420233,-0.000209439510239
1509932600.75,0.200214836682,-0.43364367927,-0.000209439510239
1509932600.85,0.203056197827,-0.437757938308,-0.000209439510239
1509932600.95,0.205897558972,-0.441872197345,-0.000209439510239
1509932601.05,0.208738920116,-0.445986456383,-0.000209439510239
1509932601.15,0.211580281261,-0.45010071542,-0.000209439510239
1509932601.25,0.214421642406,-0.454214974457,-0.000209439510239
1509932601.35,0.21726300355,-0.458329233495,-0.000209439510239
1509932601.45,0.220104364695,-0.462443492532,-0.000209439510239
1509932601.55,0.22294572584,-0.46655775157,-0.000209439510239
1509932601.65,0.225787086984,-0.470672010607,-0.000209439510239
1509932601.75,0.228628448129,-0.474786269645,-0.000209439510239
1509932601.85,0.231469809274,-0.478900528682,-0.000209439510239
1509932601.95,0.234311170418,-0.48301478772,-0.000209439510239
1509932602.05,0.237152531563,-0.487129046757,-0.000209439510239
1509932602.15,0.239993892708,-0.491243305794,-0.000209439510239
1509932602.25,0.242835253852,-0.495357564832,-0.000209439510239
1509932602.35,0.245676614997,-0.499471823869,-0.000209439510239
1509932602.45,0.248517976142,-0.503586082907,-0.000209439510239
1509932602.55,0.251359337286,-0.507700341944,-0.000209439510239
1509932602.65,0.254200698431,-0.511814600982,-0.000209439510239
1509932602.75,0.257042059576,-0.515928860019,-0.000209439510239
1509932602.85,0.25988342072,-0.520043119057,-0.000209439510239
1509932602.95,0.262724781865,-0.524157378094,-0.000209439510239
1509932603.05,0.26556614301,-0.528271637131,-0.000209439510239
1509932603.15,0.268407504154,-0.532385896169,-0.000209439510239
1509932603.25,0.271248865299,-0.536500155206,-0.000209439510239
1509932603.35,0.274090226443,-0.540614414244,-0.000209439510239
1509932603.45,0.276931587588,-0.544728673281,-0.000209439510239
1509932603.55,0.279772948733,-0.548842932319,-0.000209439510239
1509932603.65,0.282614309877,-0.552957191356,-0.000209439510239
1509932603.75,0.285455671022,-0.557071450394,-0.000209439510239
1509932603.85,0.288297032167,-0.561185709431,-0.000209439510239
1509932603.95,0.291138393311,-0.565299968468,-0.000209439510239
1509932604.05,0.293979754456,-0.569414227506,-0.000209439510239
1509932604.15,0.296821115601,-0.573528486543,-0.000209439510239
1509932604.25,0.299662476745,-0.577642745581,-0.000209439510239
1509932604.35,0.30250383789,-0.581757004618,-0.000209439510239
1509932604.45,0.305345199035,-0.585871263656,-0.000209439510239
1509932604.55,0.308186560179,-0.589985522693,-0.000209439510239
1509932604.65,0.311027921324,-0.594099781731,-0.000209439510239
1509932604.75,0.313869282469,-0.598214040768,-0.000209439510239
1509932604.85,0.316710643613,-0.602328299805,-0.000209439510239
1509932604.95,0.319552004758,-0.606442558843,-0.000209439510239
1509932605.05,0.322393365903,-0.61055681788,-0.000209439510239
1509932605.15,0.325234727047,-0.614671076918,-0.000209439510239
1509932605.25,0.328076088192,-0.618785335955,-0.000209439510239
1509932605.35,0.330917449337,-0.622899594993,-0.000209439510239
1509932605.45,0.333758810481,-0.62701385403,-0.000209439510239
1509932605.55,0.336600171626,-0.631128113068,-0.000209439510239
1509932605.65,0.339441532771,-0.635242372105,-0.000209439510239
1509932605.75,0.342282893915,-0.639356631142,-0.000209439510239
1509932605.85,0.34512425506,-0.64347089018,-0.000209439510239
1509932605.95,0.347965616205,-0.647585149217,-0.000209439510239
1509932606.05,0.350806977349,-0.651699408255,-0.000209439510239
1509932606.15,0.353648338494,-0.655813667292,-0.000209439510239
1509932606.25,0.356489699638,-0.65992792633,-0.000209439510239
1509932606.35,0.359331060783,-0.664042185367,-0.000209439510239
1509932606.45,0.362172421928,-0.668156444405,-0.000209439510239
1509932606.55,0.365013783072,-0.672270703442,-0.000209439510239
1509932606.65,0.367855144217,-0.676384962479,-0.000209439510239
1509932606.75,0.370696505362,-0.680499221517,-0.000209439510239
1509932606.85,0.373537866506,-0.684613480554,-0.000209439510239
1509932606.95,0.376379227651,-0.688727739592,-0.000209439510239
1509932607.05,0.379220588796,-0.692841998629,-0.000209439510239
1509932607.15,0.38206194994,-0.696956257667,-0.000209439510239
